product,date,country,store,num sold
Hat,7/19/2017,Sweden,KaggleMart,386
Sticker,7/19/2017,Sweden,KaggleMart,113
Mug,7/19/2017,Sweden,KaggleRama,318
Hat,7/19/2017,Sweden,KaggleRama,579
Sticker,7/19/2017,Sweden,KaggleRama,185
Mug,7/20/2017,Finland,KaggleMart,154
Hat,7/20/2017,Finland,KaggleMart,283
Hat,7/20/2017,Finland,KaggleRama,548
Sticker,7/20/2017,Finland,KaggleRama,162
Mug,7/20/2017,Norway,KaggleMart,269
Hat,7/20/2017,Norway,KaggleMart,500
Mug,7/20/2017,Norway,KaggleRama,463
Hat,7/20/2017,Norway,KaggleRama,834
Sticker,7/20/2017,Norway,KaggleRama,261
Mug,7/20/2017,Sweden,KaggleMart,192
Hat,7/20/2017,Sweden,KaggleMart,355
Sticker,7/20/2017,Sweden,KaggleMart,109
Hat,7/20/2017,Sweden,KaggleRama,639
Sticker,7/20/2017,Sweden,KaggleRama,183
Mug,7/21/2017,Finland,KaggleMart,159
Hat,7/21/2017,Finland,KaggleMart,339
Mug,7/21/2017,Finland,KaggleRama,312
Hat,7/21/2017,Finland,KaggleRama,523
Sticker,7/21/2017,Finland,KaggleRama,171
Mug,7/21/2017,Norway,KaggleMart,290
Hat,7/21/2017,Norway,KaggleMart,554
Sticker,7/21/2017,Norway,KaggleMart,162
Mug,7/21/2017,Norway,KaggleRama,501
Hat,7/21/2017,Norway,KaggleRama,997
Mug,7/21/2017,Sweden,KaggleMart,208
Hat,7/21/2017,Sweden,KaggleMart,353
Sticker,7/21/2017,Sweden,KaggleMart,126
Sticker,7/21/2017,Sweden,KaggleRama,207
Hat,7/22/2017,Finland,KaggleMart,371
Sticker,7/22/2017,Finland,KaggleMart,114
Mug,7/22/2017,Finland,KaggleRama,336
Sticker,7/22/2017,Finland,KaggleRama,214
Hat,7/22/2017,Norway,KaggleMart,658
Sticker,7/22/2017,Norway,KaggleMart,190
Hat,7/22/2017,Norway,KaggleRama,1158
Sticker,7/22/2017,Norway,KaggleRama,312
Mug,7/22/2017,Sweden,KaggleMart,229
Hat,7/22/2017,Sweden,KaggleMart,463
Sticker,7/22/2017,Sweden,KaggleMart,145
Hat,7/22/2017,Sweden,KaggleRama,805
Hat,7/23/2017,Finland,KaggleMart,388
Sticker,7/23/2017,Finland,KaggleRama,197
Mug,7/23/2017,Norway,KaggleMart,330
Hat,7/23/2017,Norway,KaggleMart,639
Sticker,7/23/2017,Norway,KaggleMart,213
Mug,7/23/2017,Norway,KaggleRama,556
Hat,7/23/2017,Norway,KaggleRama,1141
Sticker,7/23/2017,Norway,KaggleRama,363
Mug,7/23/2017,Sweden,KaggleMart,229
Hat,7/23/2017,Sweden,KaggleMart,454
Sticker,7/23/2017,Sweden,KaggleMart,135
Mug,7/23/2017,Sweden,KaggleRama,407
Hat,7/23/2017,Sweden,KaggleRama,793
Sticker,7/23/2017,Sweden,KaggleRama,249
Mug,7/24/2017,Finland,KaggleMart,154
Sticker,7/24/2017,Finland,KaggleMart,96
Mug,7/24/2017,Finland,KaggleRama,269
Sticker,7/24/2017,Finland,KaggleRama,170
Mug,7/24/2017,Norway,KaggleMart,272
Hat,7/24/2017,Norway,KaggleMart,465
Sticker,7/24/2017,Norway,KaggleMart,158
Hat,7/24/2017,Norway,KaggleRama,887
Sticker,7/24/2017,Norway,KaggleRama,290
Mug,7/24/2017,Sweden,KaggleMart,180
Hat,7/24/2017,Sweden,KaggleMart,351
Sticker,7/24/2017,Sweden,KaggleMart,105
Hat,7/24/2017,Sweden,KaggleRama,650
Sticker,7/24/2017,Sweden,KaggleRama,195
Mug,7/25/2017,Finland,KaggleMart,167
Hat,7/25/2017,Finland,KaggleMart,296
Sticker,7/25/2017,Finland,KaggleMart,97
Mug,7/25/2017,Finland,KaggleRama,282
Hat,7/25/2017,Finland,KaggleRama,528
Sticker,7/25/2017,Finland,KaggleRama,160
Mug,7/25/2017,Norway,KaggleMart,246
Hat,7/25/2017,Norway,KaggleMart,498
Sticker,7/25/2017,Norway,KaggleMart,134
Mug,7/25/2017,Norway,KaggleRama,469
Mug,7/25/2017,Sweden,KaggleMart,191
Mug,7/25/2017,Sweden,KaggleRama,323
Sticker,7/25/2017,Sweden,KaggleRama,183
Mug,7/26/2017,Finland,KaggleMart,171
Hat,7/26/2017,Finland,KaggleMart,303
Sticker,7/26/2017,Finland,KaggleMart,89
Mug,7/26/2017,Finland,KaggleRama,266
Hat,7/26/2017,Finland,KaggleRama,533
Sticker,7/26/2017,Finland,KaggleRama,154
Mug,7/26/2017,Norway,KaggleMart,272
Hat,7/26/2017,Norway,KaggleMart,494
Sticker,7/26/2017,Norway,KaggleMart,150
Mug,7/26/2017,Norway,KaggleRama,445
Hat,7/26/2017,Norway,KaggleRama,846
Mug,7/26/2017,Sweden,KaggleMart,192
Sticker,7/26/2017,Sweden,KaggleMart,105
Hat,7/26/2017,Sweden,KaggleRama,583
Sticker,7/26/2017,Sweden,KaggleRama,188
Mug,7/27/2017,Finland,KaggleMart,168
Hat,7/27/2017,Finland,KaggleMart,297
Sticker,7/27/2017,Finland,KaggleMart,90
Mug,7/27/2017,Finland,KaggleRama,266
Hat,7/27/2017,Finland,KaggleRama,534
Mug,7/27/2017,Norway,KaggleMart,264
Sticker,7/27/2017,Norway,KaggleMart,155
Hat,7/27/2017,Norway,KaggleRama,922
Sticker,7/27/2017,Norway,KaggleRama,255
Mug,7/27/2017,Sweden,KaggleMart,172
Hat,7/27/2017,Sweden,KaggleMart,372
Sticker,7/27/2017,Sweden,KaggleMart,114
Hat,7/27/2017,Sweden,KaggleRama,652
Sticker,7/27/2017,Sweden,KaggleRama,189
Mug,7/28/2017,Finland,KaggleMart,166
Hat,7/28/2017,Finland,KaggleMart,332
Sticker,7/28/2017,Finland,KaggleMart,99
Mug,7/28/2017,Finland,KaggleRama,299
Hat,7/28/2017,Finland,KaggleRama,516
Mug,7/28/2017,Norway,KaggleMart,281
Hat,7/28/2017,Norway,KaggleMart,484
Mug,7/28/2017,Norway,KaggleRama,488
Hat,7/28/2017,Norway,KaggleRama,899
Sticker,7/28/2017,Norway,KaggleRama,279
Mug,7/28/2017,Sweden,KaggleMart,185
Sticker,7/28/2017,Sweden,KaggleMart,116
Mug,7/28/2017,Sweden,KaggleRama,344
Hat,7/28/2017,Sweden,KaggleRama,685
Sticker,7/28/2017,Sweden,KaggleRama,226
Hat,7/29/2017,Finland,KaggleMart,382
Sticker,7/29/2017,Finland,KaggleMart,107
Mug,7/29/2017,Finland,KaggleRama,353
Hat,7/29/2017,Finland,KaggleRama,605
Sticker,7/29/2017,Finland,KaggleRama,202
Mug,7/29/2017,Norway,KaggleMart,347
Hat,7/29/2017,Norway,KaggleMart,605
Sticker,7/29/2017,Norway,KaggleMart,179
Mug,7/29/2017,Norway,KaggleRama,560
Hat,7/29/2017,Norway,KaggleRama,1064
Sticker,7/29/2017,Norway,KaggleRama,352
Mug,7/29/2017,Sweden,KaggleMart,224
Mug,7/29/2017,Sweden,KaggleRama,375
Sticker,7/29/2017,Sweden,KaggleRama,254
Mug,7/30/2017,Finland,KaggleMart,208
Hat,7/30/2017,Finland,KaggleMart,381
Sticker,7/30/2017,Finland,KaggleMart,121
Hat,7/30/2017,Finland,KaggleRama,632
Mug,7/30/2017,Norway,KaggleMart,341
Hat,7/30/2017,Norway,KaggleMart,622
Sticker,7/30/2017,Norway,KaggleMart,207
Mug,7/30/2017,Norway,KaggleRama,525
Hat,7/30/2017,Norway,KaggleRama,1063
Sticker,7/30/2017,Norway,KaggleRama,335
Mug,7/30/2017,Sweden,KaggleMart,206
Hat,7/30/2017,Sweden,KaggleMart,478
Sticker,7/30/2017,Sweden,KaggleMart,148
Mug,7/30/2017,Sweden,KaggleRama,381
Hat,7/30/2017,Sweden,KaggleRama,813
Sticker,7/30/2017,Sweden,KaggleRama,228
Mug,7/31/2017,Finland,KaggleMart,173
Hat,7/31/2017,Finland,KaggleMart,276
Sticker,7/31/2017,Finland,KaggleMart,94
Mug,7/31/2017,Finland,KaggleRama,261
Sticker,7/31/2017,Finland,KaggleRama,160
Mug,7/31/2017,Norway,KaggleMart,273
Hat,7/31/2017,Norway,KaggleMart,512
Sticker,7/31/2017,Norway,KaggleMart,157
Mug,7/31/2017,Norway,KaggleRama,449
Hat,7/31/2017,Norway,KaggleRama,839
Sticker,7/31/2017,Norway,KaggleRama,264
Mug,7/31/2017,Sweden,KaggleMart,175
Sticker,7/31/2017,Sweden,KaggleMart,104
Mug,7/31/2017,Sweden,KaggleRama,345
Hat,7/31/2017,Sweden,KaggleRama,612
Sticker,7/31/2017,Sweden,KaggleRama,189
Mug,8/1/2017,Finland,KaggleMart,161
Hat,8/1/2017,Finland,KaggleMart,286
Sticker,8/1/2017,Finland,KaggleMart,92
Sticker,8/1/2017,Finland,KaggleRama,174
Mug,8/1/2017,Norway,KaggleMart,282
Hat,8/1/2017,Norway,KaggleMart,454
Sticker,8/1/2017,Norway,KaggleMart,143
Mug,8/1/2017,Norway,KaggleRama,477
Hat,8/1/2017,Norway,KaggleRama,779
Sticker,8/1/2017,Norway,KaggleRama,260
Mug,8/1/2017,Sweden,KaggleMart,189
Hat,8/1/2017,Sweden,KaggleMart,347
Sticker,8/1/2017,Sweden,KaggleMart,104
Mug,8/1/2017,Sweden,KaggleRama,306
Hat,8/1/2017,Sweden,KaggleRama,636
Sticker,8/1/2017,Sweden,KaggleRama,194
Mug,8/2/2017,Finland,KaggleMart,172
Hat,8/2/2017,Finland,KaggleMart,320
Sticker,8/2/2017,Finland,KaggleMart,92
Mug,8/2/2017,Finland,KaggleRama,315
Hat,8/2/2017,Finland,KaggleRama,503
Mug,8/2/2017,Norway,KaggleMart,269
Hat,8/2/2017,Norway,KaggleMart,451
Sticker,8/2/2017,Norway,KaggleMart,161
Hat,8/2/2017,Norway,KaggleRama,755
Sticker,8/2/2017,Norway,KaggleRama,271
Hat,8/2/2017,Sweden,KaggleMart,351
Sticker,8/2/2017,Sweden,KaggleMart,116
Hat,8/2/2017,Sweden,KaggleRama,627
Sticker,8/2/2017,Sweden,KaggleRama,185
Mug,8/3/2017,Finland,KaggleMart,152
Hat,8/3/2017,Finland,KaggleMart,319
Sticker,8/3/2017,Finland,KaggleMart,91
Mug,8/3/2017,Finland,KaggleRama,293
Hat,8/3/2017,Finland,KaggleRama,494
Sticker,8/3/2017,Finland,KaggleRama,163
Mug,8/3/2017,Norway,KaggleMart,236
Hat,8/3/2017,Norway,KaggleMart,479
Sticker,8/3/2017,Norway,KaggleMart,164
Mug,8/3/2017,Norway,KaggleRama,479
Hat,8/3/2017,Norway,KaggleRama,838
Sticker,8/3/2017,Norway,KaggleRama,257
Mug,8/3/2017,Sweden,KaggleMart,188
Hat,8/3/2017,Sweden,KaggleMart,352
Sticker,8/3/2017,Sweden,KaggleMart,114
Mug,8/3/2017,Sweden,KaggleRama,334
Hat,8/3/2017,Sweden,KaggleRama,611
Sticker,8/3/2017,Sweden,KaggleRama,206
Mug,8/4/2017,Finland,KaggleMart,168
Hat,8/4/2017,Finland,KaggleMart,310
Hat,8/4/2017,Finland,KaggleRama,602
Sticker,8/4/2017,Finland,KaggleRama,161
Hat,8/4/2017,Norway,KaggleMart,496
Sticker,8/4/2017,Norway,KaggleMart,152
Sticker,8/4/2017,Norway,KaggleRama,271
Mug,8/4/2017,Sweden,KaggleMart,190
Hat,8/4/2017,Sweden,KaggleMart,341
Mug,8/4/2017,Sweden,KaggleRama,353
Hat,8/4/2017,Sweden,KaggleRama,651
Sticker,8/4/2017,Sweden,KaggleRama,191
Mug,8/5/2017,Finland,KaggleMart,196
Hat,8/5/2017,Finland,KaggleMart,376
Mug,8/5/2017,Finland,KaggleRama,365
Sticker,8/5/2017,Finland,KaggleRama,222
Hat,8/5/2017,Norway,KaggleMart,601
Mug,8/5/2017,Norway,KaggleRama,567
Hat,8/5/2017,Norway,KaggleRama,1044
Sticker,8/5/2017,Norway,KaggleRama,345
Mug,8/5/2017,Sweden,KaggleMart,247
Hat,8/5/2017,Sweden,KaggleMart,422
Mug,8/5/2017,Sweden,KaggleRama,453
Hat,8/5/2017,Sweden,KaggleRama,699
Sticker,8/5/2017,Sweden,KaggleRama,224
Mug,8/6/2017,Finland,KaggleMart,200
Hat,8/6/2017,Finland,KaggleMart,340
Mug,8/6/2017,Finland,KaggleRama,360
Hat,8/6/2017,Finland,KaggleRama,650
Sticker,8/6/2017,Finland,KaggleRama,197
Mug,8/6/2017,Norway,KaggleMart,342
Sticker,8/6/2017,Norway,KaggleMart,190
Mug,8/6/2017,Norway,KaggleRama,559
Sticker,8/6/2017,Norway,KaggleRama,333
Mug,8/6/2017,Sweden,KaggleMart,241
Hat,8/6/2017,Sweden,KaggleMart,443
Sticker,8/6/2017,Sweden,KaggleMart,141
Mug,8/6/2017,Sweden,KaggleRama,398
Hat,8/6/2017,Sweden,KaggleRama,752
Sticker,8/6/2017,Sweden,KaggleRama,224
Mug,8/7/2017,Finland,KaggleMart,153
Hat,8/7/2017,Finland,KaggleMart,300
Sticker,8/7/2017,Finland,KaggleMart,97
Mug,8/7/2017,Finland,KaggleRama,283
Hat,8/7/2017,Finland,KaggleRama,505
Hat,8/7/2017,Norway,KaggleMart,478
Sticker,8/7/2017,Norway,KaggleMart,146
Hat,8/7/2017,Norway,KaggleRama,763
Sticker,8/7/2017,Norway,KaggleRama,278
Mug,8/7/2017,Sweden,KaggleMart,187
Hat,8/7/2017,Sweden,KaggleMart,352
Mug,8/8/2017,Finland,KaggleMart,167
Hat,8/8/2017,Finland,KaggleMart,300
Sticker,8/8/2017,Finland,KaggleMart,107
Mug,8/8/2017,Finland,KaggleRama,266
Sticker,8/8/2017,Finland,KaggleRama,172
Mug,8/8/2017,Norway,KaggleMart,257
Sticker,8/8/2017,Norway,KaggleMart,150
Mug,8/8/2017,Norway,KaggleRama,434
Hat,8/8/2017,Norway,KaggleRama,797
Sticker,8/8/2017,Norway,KaggleRama,244
Mug,8/8/2017,Sweden,KaggleMart,188
Hat,8/8/2017,Sweden,KaggleMart,300
Sticker,8/8/2017,Sweden,KaggleMart,109
Mug,8/8/2017,Sweden,KaggleRama,316
Hat,8/8/2017,Sweden,KaggleRama,584
Sticker,8/8/2017,Sweden,KaggleRama,193
Hat,8/9/2017,Finland,KaggleMart,272
Mug,8/9/2017,Finland,KaggleRama,273
Hat,8/9/2017,Finland,KaggleRama,458
Sticker,8/9/2017,Finland,KaggleRama,166
Mug,8/9/2017,Norway,KaggleMart,277
Sticker,8/9/2017,Norway,KaggleMart,147
Mug,8/9/2017,Norway,KaggleRama,447
Hat,8/9/2017,Norway,KaggleRama,868
Sticker,8/9/2017,Norway,KaggleRama,270
Mug,8/9/2017,Sweden,KaggleMart,196
Sticker,8/9/2017,Sweden,KaggleMart,111
Mug,8/9/2017,Sweden,KaggleRama,324
Hat,8/9/2017,Sweden,KaggleRama,571
Sticker,8/9/2017,Sweden,KaggleRama,175
Hat,8/10/2017,Finland,KaggleMart,280
Mug,8/10/2017,Finland,KaggleRama,308
Hat,8/10/2017,Finland,KaggleRama,530
Sticker,8/10/2017,Finland,KaggleRama,149
Mug,8/10/2017,Norway,KaggleMart,272
Hat,8/10/2017,Norway,KaggleMart,488
Mug,8/10/2017,Norway,KaggleRama,523
Hat,8/10/2017,Norway,KaggleRama,838
Sticker,8/10/2017,Norway,KaggleRama,268
Mug,8/10/2017,Sweden,KaggleMart,182
Hat,8/10/2017,Sweden,KaggleMart,336
Sticker,8/10/2017,Sweden,KaggleMart,114
Hat,8/10/2017,Sweden,KaggleRama,596
Sticker,8/10/2017,Sweden,KaggleRama,200
Hat,8/11/2017,Finland,KaggleMart,311
Sticker,8/11/2017,Finland,KaggleMart,109
Mug,8/11/2017,Finland,KaggleRama,330
Hat,8/11/2017,Finland,KaggleRama,560
Sticker,8/11/2017,Norway,KaggleMart,156
Sticker,8/11/2017,Norway,KaggleRama,290
Mug,8/11/2017,Sweden,KaggleMart,200
Mug,8/11/2017,Sweden,KaggleRama,346
Hat,8/11/2017,Sweden,KaggleRama,632
Sticker,8/11/2017,Sweden,KaggleRama,186
Hat,8/12/2017,Finland,KaggleMart,362
Sticker,8/12/2017,Finland,KaggleMart,113
Mug,8/12/2017,Finland,KaggleRama,356
Sticker,8/12/2017,Finland,KaggleRama,194
Mug,8/12/2017,Norway,KaggleMart,321
Hat,8/12/2017,Norway,KaggleMart,547
Sticker,8/12/2017,Norway,KaggleMart,189
Mug,8/12/2017,Norway,KaggleRama,630
Hat,8/12/2017,Norway,KaggleRama,1053
Mug,8/12/2017,Sweden,KaggleMart,241
Hat,8/12/2017,Sweden,KaggleMart,381
Sticker,8/12/2017,Sweden,KaggleMart,133
Mug,8/12/2017,Sweden,KaggleRama,447
Hat,8/12/2017,Sweden,KaggleRama,762
Sticker,8/12/2017,Sweden,KaggleRama,244
Mug,8/13/2017,Finland,KaggleMart,206
Hat,8/13/2017,Finland,KaggleMart,351
Sticker,8/13/2017,Finland,KaggleMart,119
Mug,8/13/2017,Finland,KaggleRama,372
Hat,8/13/2017,Finland,KaggleRama,552
Sticker,8/13/2017,Finland,KaggleRama,203
Mug,8/13/2017,Norway,KaggleMart,338
Hat,8/13/2017,Norway,KaggleMart,548
Sticker,8/13/2017,Norway,KaggleMart,204
Mug,8/13/2017,Norway,KaggleRama,597
Hat,8/13/2017,Norway,KaggleRama,940
Mug,8/13/2017,Sweden,KaggleMart,223
Hat,8/13/2017,Sweden,KaggleMart,420
Sticker,8/13/2017,Sweden,KaggleMart,136
Mug,8/13/2017,Sweden,KaggleRama,431
Hat,8/13/2017,Sweden,KaggleRama,626
Mug,8/14/2017,Finland,KaggleMart,164
Hat,8/14/2017,Finland,KaggleMart,268
Sticker,8/14/2017,Finland,KaggleMart,107
Mug,8/14/2017,Finland,KaggleRama,287
Hat,8/14/2017,Finland,KaggleRama,477
Sticker,8/14/2017,Finland,KaggleRama,165
Sticker,8/14/2017,Norway,KaggleMart,158
Mug,8/14/2017,Norway,KaggleRama,471
Hat,8/14/2017,Norway,KaggleRama,806
Sticker,8/14/2017,Norway,KaggleRama,249
Hat,8/14/2017,Sweden,KaggleMart,343
Sticker,8/14/2017,Sweden,KaggleMart,109
Mug,8/14/2017,Sweden,KaggleRama,330
Hat,8/14/2017,Sweden,KaggleRama,540
Sticker,8/14/2017,Sweden,KaggleRama,190
Hat,8/15/2017,Finland,KaggleMart,290
Sticker,8/15/2017,Finland,KaggleRama,160
Hat,8/15/2017,Norway,KaggleMart,462
Mug,8/15/2017,Norway,KaggleRama,431
Hat,8/15/2017,Norway,KaggleRama,815
Sticker,8/15/2017,Norway,KaggleRama,274
Mug,8/15/2017,Sweden,KaggleMart,195
Hat,8/15/2017,Sweden,KaggleMart,330
Sticker,8/15/2017,Sweden,KaggleMart,105
Mug,8/15/2017,Sweden,KaggleRama,331
Hat,8/15/2017,Sweden,KaggleRama,581
Mug,8/16/2017,Finland,KaggleMart,154
Hat,8/16/2017,Finland,KaggleMart,265
Sticker,8/16/2017,Finland,KaggleMart,99
Mug,8/16/2017,Finland,KaggleRama,285
Hat,8/16/2017,Finland,KaggleRama,478
Mug,8/16/2017,Norway,KaggleMart,261
Hat,8/16/2017,Norway,KaggleMart,487
Mug,8/16/2017,Norway,KaggleRama,488
Hat,8/16/2017,Norway,KaggleRama,854
Sticker,8/16/2017,Norway,KaggleRama,294
Mug,8/16/2017,Sweden,KaggleMart,205
Hat,8/16/2017,Sweden,KaggleMart,341
Sticker,8/16/2017,Sweden,KaggleMart,108
Hat,8/16/2017,Sweden,KaggleRama,532
Sticker,8/16/2017,Sweden,KaggleRama,189
Mug,8/17/2017,Finland,KaggleMart,173
Hat,8/17/2017,Finland,KaggleMart,291
Sticker,8/17/2017,Finland,KaggleMart,87
Mug,8/17/2017,Finland,KaggleRama,282
Mug,8/17/2017,Norway,KaggleMart,261
Sticker,8/17/2017,Norway,KaggleMart,147
Mug,8/17/2017,Norway,KaggleRama,487
Hat,8/17/2017,Norway,KaggleRama,833
Sticker,8/17/2017,Norway,KaggleRama,253
Hat,8/17/2017,Sweden,KaggleMart,321
Mug,8/17/2017,Sweden,KaggleRama,316
Hat,8/17/2017,Sweden,KaggleRama,555
Sticker,8/17/2017,Sweden,KaggleRama,193
Mug,8/18/2017,Finland,KaggleMart,180
Hat,8/18/2017,Finland,KaggleMart,279
Sticker,8/18/2017,Finland,KaggleMart,100
Mug,8/18/2017,Finland,KaggleRama,301
Sticker,8/18/2017,Finland,KaggleRama,178
Sticker,8/18/2017,Norway,KaggleMart,165
Mug,8/18/2017,Norway,KaggleRama,474
Hat,8/18/2017,Norway,KaggleRama,790
Mug,8/18/2017,Sweden,KaggleMart,211
Hat,8/18/2017,Sweden,KaggleMart,337
Sticker,8/18/2017,Sweden,KaggleMart,115
Mug,8/18/2017,Sweden,KaggleRama,340
Sticker,8/18/2017,Sweden,KaggleRama,200
Hat,8/19/2017,Finland,KaggleMart,395
Sticker,8/19/2017,Finland,KaggleMart,125
Mug,8/19/2017,Finland,KaggleRama,388
Hat,8/19/2017,Finland,KaggleRama,561
Sticker,8/19/2017,Finland,KaggleRama,224
Mug,8/19/2017,Norway,KaggleMart,322
Sticker,8/19/2017,Norway,KaggleMart,192
Mug,8/19/2017,Norway,KaggleRama,620
Hat,8/19/2017,Norway,KaggleRama,994
Sticker,8/19/2017,Norway,KaggleRama,339
Mug,8/19/2017,Sweden,KaggleMart,258
Hat,8/19/2017,Sweden,KaggleMart,386
Sticker,8/19/2017,Sweden,KaggleMart,143
Mug,8/19/2017,Sweden,KaggleRama,463
Hat,8/19/2017,Sweden,KaggleRama,712
Sticker,8/19/2017,Sweden,KaggleRama,242
Mug,8/20/2017,Finland,KaggleMart,222
Hat,8/20/2017,Finland,KaggleMart,367
Sticker,8/20/2017,Finland,KaggleMart,120
Sticker,8/20/2017,Finland,KaggleRama,215
Mug,8/20/2017,Norway,KaggleMart,391
Hat,8/20/2017,Norway,KaggleMart,574
Sticker,8/20/2017,Norway,KaggleMart,173
Hat,8/20/2017,Norway,KaggleRama,903
Sticker,8/20/2017,Norway,KaggleRama,335
Mug,8/20/2017,Sweden,KaggleMart,249
Mug,8/20/2017,Sweden,KaggleRama,444
Sticker,8/20/2017,Sweden,KaggleRama,247
Hat,8/21/2017,Finland,KaggleMart,293
Sticker,8/21/2017,Finland,KaggleMart,91
Hat,8/21/2017,Finland,KaggleRama,507
Sticker,8/21/2017,Finland,KaggleRama,154
Mug,8/21/2017,Norway,KaggleMart,275
Sticker,8/21/2017,Norway,KaggleMart,159
Mug,8/21/2017,Norway,KaggleRama,492
Hat,8/21/2017,Norway,KaggleRama,856
Sticker,8/21/2017,Norway,KaggleRama,277
Mug,8/21/2017,Sweden,KaggleMart,199
Hat,8/21/2017,Sweden,KaggleMart,335
Sticker,8/21/2017,Sweden,KaggleMart,102
Mug,8/21/2017,Sweden,KaggleRama,332
Hat,8/21/2017,Sweden,KaggleRama,611
Sticker,8/21/2017,Sweden,KaggleRama,186
Mug,8/22/2017,Finland,KaggleMart,178
Hat,8/22/2017,Finland,KaggleMart,282
Sticker,8/22/2017,Finland,KaggleMart,97
Mug,8/22/2017,Finland,KaggleRama,311
Sticker,8/22/2017,Finland,KaggleRama,175
Mug,8/22/2017,Norway,KaggleMart,272
Hat,8/22/2017,Norway,KaggleMart,458
Sticker,8/22/2017,Norway,KaggleMart,150
Mug,8/22/2017,Norway,KaggleRama,486
Hat,8/22/2017,Norway,KaggleRama,870
Sticker,8/22/2017,Norway,KaggleRama,282
Hat,8/22/2017,Sweden,KaggleMart,305
Sticker,8/22/2017,Sweden,KaggleMart,102
Mug,8/22/2017,Sweden,KaggleRama,329
Hat,8/22/2017,Sweden,KaggleRama,553
Sticker,8/22/2017,Sweden,KaggleRama,190
Mug,8/23/2017,Finland,KaggleMart,166
Hat,8/23/2017,Finland,KaggleMart,268
Sticker,8/23/2017,Finland,KaggleMart,102
Mug,8/23/2017,Finland,KaggleRama,282
Hat,8/23/2017,Finland,KaggleRama,467
Mug,8/23/2017,Norway,KaggleMart,296
Hat,8/23/2017,Norway,KaggleMart,469
Sticker,8/23/2017,Norway,KaggleMart,158
Mug,8/23/2017,Norway,KaggleRama,481
Hat,8/23/2017,Norway,KaggleRama,795
Mug,8/23/2017,Sweden,KaggleMart,222
Sticker,8/23/2017,Sweden,KaggleMart,111
Mug,8/23/2017,Sweden,KaggleRama,352
Hat,8/23/2017,Sweden,KaggleRama,576
Sticker,8/23/2017,Sweden,KaggleRama,173
Mug,8/24/2017,Finland,KaggleMart,181
Hat,8/24/2017,Finland,KaggleMart,272
Sticker,8/24/2017,Finland,KaggleMart,93
Hat,8/24/2017,Finland,KaggleRama,481
Sticker,8/24/2017,Finland,KaggleRama,168
Hat,8/24/2017,Norway,KaggleMart,451
Sticker,8/24/2017,Norway,KaggleMart,174
Mug,8/24/2017,Norway,KaggleRama,464
Sticker,8/24/2017,Norway,KaggleRama,266
Mug,8/24/2017,Sweden,KaggleMart,196
Hat,8/24/2017,Sweden,KaggleMart,316
Sticker,8/24/2017,Sweden,KaggleMart,116
Mug,8/24/2017,Sweden,KaggleRama,345
Mug,8/25/2017,Finland,KaggleMart,173
Hat,8/25/2017,Finland,KaggleMart,290
Sticker,8/25/2017,Finland,KaggleMart,93
Hat,8/25/2017,Finland,KaggleRama,461
Sticker,8/25/2017,Finland,KaggleRama,180
Mug,8/25/2017,Norway,KaggleMart,273
Hat,8/25/2017,Norway,KaggleMart,482
Sticker,8/25/2017,Norway,KaggleMart,153
Mug,8/25/2017,Norway,KaggleRama,490
Hat,8/25/2017,Norway,KaggleRama,827
Sticker,8/25/2017,Norway,KaggleRama,293
Sticker,8/25/2017,Sweden,KaggleMart,123
Mug,8/25/2017,Sweden,KaggleRama,367
Sticker,8/25/2017,Sweden,KaggleRama,205
Mug,8/26/2017,Finland,KaggleMart,213
Hat,8/26/2017,Finland,KaggleMart,343
Sticker,8/26/2017,Finland,KaggleMart,110
Mug,8/26/2017,Finland,KaggleRama,400
Hat,8/26/2017,Finland,KaggleRama,619
Sticker,8/26/2017,Finland,KaggleRama,203
Mug,8/26/2017,Norway,KaggleMart,354
Hat,8/26/2017,Norway,KaggleMart,557
Sticker,8/26/2017,Norway,KaggleMart,196
Mug,8/26/2017,Norway,KaggleRama,639
Hat,8/26/2017,Norway,KaggleRama,965
Sticker,8/26/2017,Norway,KaggleRama,337
Mug,8/26/2017,Sweden,KaggleMart,263
Hat,8/26/2017,Sweden,KaggleMart,384
Sticker,8/26/2017,Sweden,KaggleMart,141
Mug,8/26/2017,Sweden,KaggleRama,395
Hat,8/26/2017,Sweden,KaggleRama,653
Sticker,8/26/2017,Sweden,KaggleRama,266
Mug,8/27/2017,Finland,KaggleMart,215
Hat,8/27/2017,Finland,KaggleMart,355
Sticker,8/27/2017,Finland,KaggleMart,121
Mug,8/27/2017,Finland,KaggleRama,340
Hat,8/27/2017,Finland,KaggleRama,635
Sticker,8/27/2017,Finland,KaggleRama,205
Mug,8/27/2017,Norway,KaggleMart,350
Sticker,8/27/2017,Norway,KaggleMart,182
Hat,8/27/2017,Norway,KaggleRama,994
Sticker,8/27/2017,Norway,KaggleRama,313
Mug,8/27/2017,Sweden,KaggleMart,247
Hat,8/27/2017,Sweden,KaggleMart,424
Sticker,8/27/2017,Sweden,KaggleMart,151
Hat,8/27/2017,Sweden,KaggleRama,660
Sticker,8/27/2017,Sweden,KaggleRama,225
Hat,8/28/2017,Finland,KaggleMart,289
Sticker,8/28/2017,Finland,KaggleMart,94
Mug,8/28/2017,Finland,KaggleRama,307
Hat,8/28/2017,Finland,KaggleRama,449
Mug,8/28/2017,Norway,KaggleMart,253
